,Name,Ticker,quandlCode,quandlName,2014Fluctation,2014Vol,2013Fluctation,2013Vol,2012Fluctation,2012Vol,2012to2014,FlucAvg
3128,January 15 Puts on TQQQ US,TQQQ 01,GOOG/NASDAQ_TQQQ,ProShares UltraPro QQQ ETF (TQQQ),88.72%,"2,814,724",121.15%,"3,431,755",123.78%,"3,660,395",5.811282740094023,1.1121860518059574
3129,January 15 Puts on TQQQ US,TQQQ 01,GOOG/NASDAQ_TQQQ,ProShares UltraPro QQQ ETF (TQQQ),88.72%,"2,814,724",121.15%,"3,431,755",123.78%,"3,660,395",5.811282740094023,1.1121860518059574
3130,January 15 Puts on TQQQ US,TQQQ 01,GOOG/NASDAQ_TQQQ,ProShares UltraPro QQQ ETF (TQQQ),88.72%,"2,814,724",121.15%,"3,431,755",123.78%,"3,660,395",5.811282740094023,1.1121860518059574
3131,January 15 Puts on TQQQ US,TQQQ 01,GOOG/NASDAQ_TQQQ,ProShares UltraPro QQQ ETF (TQQQ),88.72%,"2,814,724",121.15%,"3,431,755",123.78%,"3,660,395",5.811282740094023,1.1121860518059574
3132,January 15 Puts on TQQQ US,TQQQ 01,GOOG/NASDAQ_TQQQ,ProShares UltraPro QQQ ETF (TQQQ),88.72%,"2,814,724",121.15%,"3,431,755",123.78%,"3,660,395",5.811282740094023,1.1121860518059574
3133,January 15 Puts on TQQQ US,TQQQ 01,GOOG/NASDAQ_TQQQ,ProShares UltraPro QQQ ETF (TQQQ),88.72%,"2,814,724",121.15%,"3,431,755",123.78%,"3,660,395",5.811282740094023,1.1121860518059574
3134,January 15 Puts on TQQQ US,TQQQ 01,GOOG/NASDAQ_TQQQ,ProShares UltraPro QQQ ETF (TQQQ),88.72%,"2,814,724",121.15%,"3,431,755",123.78%,"3,660,395",5.811282740094023,1.1121860518059574
3135,January 15 Puts on TQQQ US,TQQQ 01,GOOG/NASDAQ_TQQQ,ProShares UltraPro QQQ ETF (TQQQ),88.72%,"2,814,724",121.15%,"3,431,755",123.78%,"3,660,395",5.811282740094023,1.1121860518059574
3136,January 15 Puts on TQQQ US,TQQQ 01,GOOG/NASDAQ_TQQQ,ProShares UltraPro QQQ ETF (TQQQ),88.72%,"2,814,724",121.15%,"3,431,755",123.78%,"3,660,395",5.811282740094023,1.1121860518059574
3137,January 15 Puts on TQQQ US,TQQQ 01,GOOG/NASDAQ_TQQQ,ProShares UltraPro QQQ ETF (TQQQ),88.72%,"2,814,724",121.15%,"3,431,755",123.78%,"3,660,395",5.811282740094023,1.1121860518059574
3138,January 15 Puts on TQQQ US,TQQQ 01,GOOG/NASDAQ_TQQQ,ProShares UltraPro QQQ ETF (TQQQ),88.72%,"2,814,724",121.15%,"3,431,755",123.78%,"3,660,395",5.811282740094023,1.1121860518059574
3139,January 15 Puts on TQQQ US,TQQQ 01,GOOG/NASDAQ_TQQQ,ProShares UltraPro QQQ ETF (TQQQ),88.72%,"2,814,724",121.15%,"3,431,755",123.78%,"3,660,395",5.811282740094023,1.1121860518059574
3140,January 15 Puts on TQQQ US,TQQQ 01,GOOG/NASDAQ_TQQQ,ProShares UltraPro QQQ ETF (TQQQ),88.72%,"2,814,724",121.15%,"3,431,755",123.78%,"3,660,395",5.811282740094023,1.1121860518059574
3141,January 15 Puts on TQQQ US,TQQQ 01,GOOG/NASDAQ_TQQQ,ProShares UltraPro QQQ ETF (TQQQ),88.72%,"2,814,724",121.15%,"3,431,755",123.78%,"3,660,395",5.811282740094023,1.1121860518059574
3142,January 15 Puts on TQQQ US,TQQQ 01,GOOG/NASDAQ_TQQQ,ProShares UltraPro QQQ ETF (TQQQ),88.72%,"2,814,724",121.15%,"3,431,755",123.78%,"3,660,395",5.811282740094023,1.1121860518059574
3143,January 15 Puts on TQQQ US,TQQQ 01,GOOG/NASDAQ_TQQQ,ProShares UltraPro QQQ ETF (TQQQ),88.72%,"2,814,724",121.15%,"3,431,755",123.78%,"3,660,395",5.811282740094023,1.1121860518059574
3144,January 15 Puts on TQQQ US,TQQQ 01,GOOG/NASDAQ_TQQQ,ProShares UltraPro QQQ ETF (TQQQ),88.72%,"2,814,724",121.15%,"3,431,755",123.78%,"3,660,395",5.811282740094023,1.1121860518059574
3145,January 15 Puts on TQQQ US,TQQQ 01,GOOG/NASDAQ_TQQQ,ProShares UltraPro QQQ ETF (TQQQ),88.72%,"2,814,724",121.15%,"3,431,755",123.78%,"3,660,395",5.811282740094023,1.1121860518059574
3146,January 15 Puts on TQQQ US,TQQQ 01,GOOG/NASDAQ_TQQQ,ProShares UltraPro QQQ ETF (TQQQ),88.72%,"2,814,724",121.15%,"3,431,755",123.78%,"3,660,395",5.811282740094023,1.1121860518059574
3147,January 15 Puts on TQQQ US,TQQQ 01,GOOG/NASDAQ_TQQQ,ProShares UltraPro QQQ ETF (TQQQ),88.72%,"2,814,724",121.15%,"3,431,755",123.78%,"3,660,395",5.811282740094023,1.1121860518059574
3148,January 15 Puts on TQQQ US,TQQQ 01,GOOG/NASDAQ_TQQQ,ProShares UltraPro QQQ ETF (TQQQ),88.72%,"2,814,724",121.15%,"3,431,755",123.78%,"3,660,395",5.811282740094023,1.1121860518059574
3149,January 15 Calls on TQQQ US,TQQQ 01,GOOG/NASDAQ_TQQQ,ProShares UltraPro QQQ ETF (TQQQ),88.72%,"2,814,724",121.15%,"3,431,755",123.78%,"3,660,395",5.811282740094023,1.1121860518059574
3150,January 15 Calls on TQQQ US,TQQQ 01,GOOG/NASDAQ_TQQQ,ProShares UltraPro QQQ ETF (TQQQ),88.72%,"2,814,724",121.15%,"3,431,755",123.78%,"3,660,395",5.811282740094023,1.1121860518059574
3151,January 15 Calls on TQQQ US,TQQQ 01,GOOG/NASDAQ_TQQQ,ProShares UltraPro QQQ ETF (TQQQ),88.72%,"2,814,724",121.15%,"3,431,755",123.78%,"3,660,395",5.811282740094023,1.1121860518059574
3152,January 15 Calls on TQQQ US,TQQQ 01,GOOG/NASDAQ_TQQQ,ProShares UltraPro QQQ ETF (TQQQ),88.72%,"2,814,724",121.15%,"3,431,755",123.78%,"3,660,395",5.811282740094023,1.1121860518059574
3153,January 15 Calls on TQQQ US,TQQQ 01,GOOG/NASDAQ_TQQQ,ProShares UltraPro QQQ ETF (TQQQ),88.72%,"2,814,724",121.15%,"3,431,755",123.78%,"3,660,395",5.811282740094023,1.1121860518059574
3154,January 15 Calls on TQQQ US,TQQQ 01,GOOG/NASDAQ_TQQQ,ProShares UltraPro QQQ ETF (TQQQ),88.72%,"2,814,724",121.15%,"3,431,755",123.78%,"3,660,395",5.811282740094023,1.1121860518059574
3155,January 15 Calls on TQQQ US,TQQQ 01,GOOG/NASDAQ_TQQQ,ProShares UltraPro QQQ ETF (TQQQ),88.72%,"2,814,724",121.15%,"3,431,755",123.78%,"3,660,395",5.811282740094023,1.1121860518059574
3156,January 15 Calls on TQQQ US,TQQQ 01,GOOG/NASDAQ_TQQQ,ProShares UltraPro QQQ ETF (TQQQ),88.72%,"2,814,724",121.15%,"3,431,755",123.78%,"3,660,395",5.811282740094023,1.1121860518059574
3157,January 15 Calls on TQQQ US,TQQQ 01,GOOG/NASDAQ_TQQQ,ProShares UltraPro QQQ ETF (TQQQ),88.72%,"2,814,724",121.15%,"3,431,755",123.78%,"3,660,395",5.811282740094023,1.1121860518059574
3158,January 15 Calls on TQQQ US,TQQQ 01,GOOG/NASDAQ_TQQQ,ProShares UltraPro QQQ ETF (TQQQ),88.72%,"2,814,724",121.15%,"3,431,755",123.78%,"3,660,395",5.811282740094023,1.1121860518059574
3159,January 15 Calls on TQQQ US,TQQQ 01,GOOG/NASDAQ_TQQQ,ProShares UltraPro QQQ ETF (TQQQ),88.72%,"2,814,724",121.15%,"3,431,755",123.78%,"3,660,395",5.811282740094023,1.1121860518059574
3160,January 15 Calls on TQQQ US,TQQQ 01,GOOG/NASDAQ_TQQQ,ProShares UltraPro QQQ ETF (TQQQ),88.72%,"2,814,724",121.15%,"3,431,755",123.78%,"3,660,395",5.811282740094023,1.1121860518059574
3161,January 15 Calls on TQQQ US,TQQQ 01,GOOG/NASDAQ_TQQQ,ProShares UltraPro QQQ ETF (TQQQ),88.72%,"2,814,724",121.15%,"3,431,755",123.78%,"3,660,395",5.811282740094023,1.1121860518059574
3162,January 15 Calls on TQQQ US,TQQQ 01,GOOG/NASDAQ_TQQQ,ProShares UltraPro QQQ ETF (TQQQ),88.72%,"2,814,724",121.15%,"3,431,755",123.78%,"3,660,395",5.811282740094023,1.1121860518059574
3163,January 15 Calls on TQQQ US,TQQQ 01,GOOG/NASDAQ_TQQQ,ProShares UltraPro QQQ ETF (TQQQ),88.72%,"2,814,724",121.15%,"3,431,755",123.78%,"3,660,395",5.811282740094023,1.1121860518059574
3164,January 15 Calls on TQQQ US,TQQQ 01,GOOG/NASDAQ_TQQQ,ProShares UltraPro QQQ ETF (TQQQ),88.72%,"2,814,724",121.15%,"3,431,755",123.78%,"3,660,395",5.811282740094023,1.1121860518059574
3165,January 15 Calls on TQQQ US,TQQQ 01,GOOG/NASDAQ_TQQQ,ProShares UltraPro QQQ ETF (TQQQ),88.72%,"2,814,724",121.15%,"3,431,755",123.78%,"3,660,395",5.811282740094023,1.1121860518059574
3166,January 15 Calls on TQQQ US,TQQQ 01,GOOG/NASDAQ_TQQQ,ProShares UltraPro QQQ ETF (TQQQ),88.72%,"2,814,724",121.15%,"3,431,755",123.78%,"3,660,395",5.811282740094023,1.1121860518059574
3167,January 15 Calls on TQQQ US,TQQQ 01,GOOG/NASDAQ_TQQQ,ProShares UltraPro QQQ ETF (TQQQ),88.72%,"2,814,724",121.15%,"3,431,755",123.78%,"3,660,395",5.811282740094023,1.1121860518059574
3168,January 15 Calls on TQQQ US,TQQQ 01,GOOG/NASDAQ_TQQQ,ProShares UltraPro QQQ ETF (TQQQ),88.72%,"2,814,724",121.15%,"3,431,755",123.78%,"3,660,395",5.811282740094023,1.1121860518059574
3169,January 15 Calls on TQQQ US,TQQQ 01,GOOG/NASDAQ_TQQQ,ProShares UltraPro QQQ ETF (TQQQ),88.72%,"2,814,724",121.15%,"3,431,755",123.78%,"3,660,395",5.811282740094023,1.1121860518059574
3170,January 15 Calls on TQQQ US,TQQQ 01,GOOG/NASDAQ_TQQQ,ProShares UltraPro QQQ ETF (TQQQ),88.72%,"2,814,724",121.15%,"3,431,755",123.78%,"3,660,395",5.811282740094023,1.1121860518059574
3171,January 15 Calls on TQQQ US,TQQQ 01,GOOG/NASDAQ_TQQQ,ProShares UltraPro QQQ ETF (TQQQ),88.72%,"2,814,724",121.15%,"3,431,755",123.78%,"3,660,395",5.811282740094023,1.1121860518059574
3172,January 15 Calls on TQQQ US,TQQQ 01,GOOG/NASDAQ_TQQQ,ProShares UltraPro QQQ ETF (TQQQ),88.72%,"2,814,724",121.15%,"3,431,755",123.78%,"3,660,395",5.811282740094023,1.1121860518059574
3173,January 15 Calls on TQQQ US,TQQQ 01,GOOG/NASDAQ_TQQQ,ProShares UltraPro QQQ ETF (TQQQ),88.72%,"2,814,724",121.15%,"3,431,755",123.78%,"3,660,395",5.811282740094023,1.1121860518059574
3174,January 15 Calls on TQQQ US,TQQQ 01,GOOG/NASDAQ_TQQQ,ProShares UltraPro QQQ ETF (TQQQ),88.72%,"2,814,724",121.15%,"3,431,755",123.78%,"3,660,395",5.811282740094023,1.1121860518059574
3175,January 15 Calls on TQQQ US,TQQQ 01,GOOG/NASDAQ_TQQQ,ProShares UltraPro QQQ ETF (TQQQ),88.72%,"2,814,724",121.15%,"3,431,755",123.78%,"3,660,395",5.811282740094023,1.1121860518059574
3176,January 15 Calls on TQQQ US,TQQQ 01,GOOG/NASDAQ_TQQQ,ProShares UltraPro QQQ ETF (TQQQ),88.72%,"2,814,724",121.15%,"3,431,755",123.78%,"3,660,395",5.811282740094023,1.1121860518059574
3177,January 15 Calls on TQQQ US,TQQQ 01,GOOG/NASDAQ_TQQQ,ProShares UltraPro QQQ ETF (TQQQ),88.72%,"2,814,724",121.15%,"3,431,755",123.78%,"3,660,395",5.811282740094023,1.1121860518059574
3178,January 15 Calls on TQQQ US,TQQQ 01,GOOG/NASDAQ_TQQQ,ProShares UltraPro QQQ ETF (TQQQ),88.72%,"2,814,724",121.15%,"3,431,755",123.78%,"3,660,395",5.811282740094023,1.1121860518059574
3179,January 15 Calls on TQQQ US,TQQQ 01,GOOG/NASDAQ_TQQQ,ProShares UltraPro QQQ ETF (TQQQ),88.72%,"2,814,724",121.15%,"3,431,755",123.78%,"3,660,395",5.811282740094023,1.1121860518059574
3180,January 15 Calls on TQQQ US,TQQQ 01,GOOG/NASDAQ_TQQQ,ProShares UltraPro QQQ ETF (TQQQ),88.72%,"2,814,724",121.15%,"3,431,755",123.78%,"3,660,395",5.811282740094023,1.1121860518059574
3181,January 15 Calls on TQQQ US,TQQQ 01,GOOG/NASDAQ_TQQQ,ProShares UltraPro QQQ ETF (TQQQ),88.72%,"2,814,724",121.15%,"3,431,755",123.78%,"3,660,395",5.811282740094023,1.1121860518059574
3182,January 15 Calls on TQQQ US,TQQQ 01,GOOG/NASDAQ_TQQQ,ProShares UltraPro QQQ ETF (TQQQ),88.72%,"2,814,724",121.15%,"3,431,755",123.78%,"3,660,395",5.811282740094023,1.1121860518059574
3183,January 15 Calls on TQQQ US,TQQQ 01,GOOG/NASDAQ_TQQQ,ProShares UltraPro QQQ ETF (TQQQ),88.72%,"2,814,724",121.15%,"3,431,755",123.78%,"3,660,395",5.811282740094023,1.1121860518059574
3184,January 15 Calls on TQQQ US,TQQQ 01,GOOG/NASDAQ_TQQQ,ProShares UltraPro QQQ ETF (TQQQ),88.72%,"2,814,724",121.15%,"3,431,755",123.78%,"3,660,395",5.811282740094023,1.1121860518059574
3185,January 15 Calls on TQQQ US,TQQQ 01,GOOG/NASDAQ_TQQQ,ProShares UltraPro QQQ ETF (TQQQ),88.72%,"2,814,724",121.15%,"3,431,755",123.78%,"3,660,395",5.811282740094023,1.1121860518059574
3186,January 15 Calls on TQQQ US,TQQQ 01,GOOG/NASDAQ_TQQQ,ProShares UltraPro QQQ ETF (TQQQ),88.72%,"2,814,724",121.15%,"3,431,755",123.78%,"3,660,395",5.811282740094023,1.1121860518059574
3187,January 15 Calls on TQQQ US,TQQQ 01,GOOG/NASDAQ_TQQQ,ProShares UltraPro QQQ ETF (TQQQ),88.72%,"2,814,724",121.15%,"3,431,755",123.78%,"3,660,395",5.811282740094023,1.1121860518059574
3188,January 15 Calls on TQQQ US,TQQQ 01,GOOG/NASDAQ_TQQQ,ProShares UltraPro QQQ ETF (TQQQ),88.72%,"2,814,724",121.15%,"3,431,755",123.78%,"3,660,395",5.811282740094023,1.1121860518059574
3189,January 15 Calls on TQQQ US,TQQQ 01,GOOG/NASDAQ_TQQQ,ProShares UltraPro QQQ ETF (TQQQ),88.72%,"2,814,724",121.15%,"3,431,755",123.78%,"3,660,395",5.811282740094023,1.1121860518059574
3190,January 15 Calls on TQQQ US,TQQQ 01,GOOG/NASDAQ_TQQQ,ProShares UltraPro QQQ ETF (TQQQ),88.72%,"2,814,724",121.15%,"3,431,755",123.78%,"3,660,395",5.811282740094023,1.1121860518059574
3191,January 15 Calls on TQQQ US,TQQQ 01,GOOG/NASDAQ_TQQQ,ProShares UltraPro QQQ ETF (TQQQ),88.72%,"2,814,724",121.15%,"3,431,755",123.78%,"3,660,395",5.811282740094023,1.1121860518059574
3192,January 15 Calls on TQQQ US,TQQQ 01,GOOG/NASDAQ_TQQQ,ProShares UltraPro QQQ ETF (TQQQ),88.72%,"2,814,724",121.15%,"3,431,755",123.78%,"3,660,395",5.811282740094023,1.1121860518059574
3193,January 15 Calls on TQQQ US,TQQQ 01,GOOG/NASDAQ_TQQQ,ProShares UltraPro QQQ ETF (TQQQ),88.72%,"2,814,724",121.15%,"3,431,755",123.78%,"3,660,395",5.811282740094023,1.1121860518059574
3194,January 15 Calls on TQQQ US,TQQQ 01,GOOG/NASDAQ_TQQQ,ProShares UltraPro QQQ ETF (TQQQ),88.72%,"2,814,724",121.15%,"3,431,755",123.78%,"3,660,395",5.811282740094023,1.1121860518059574
3195,January 15 Calls on TQQQ US,TQQQ 01,GOOG/NASDAQ_TQQQ,ProShares UltraPro QQQ ETF (TQQQ),88.72%,"2,814,724",121.15%,"3,431,755",123.78%,"3,660,395",5.811282740094023,1.1121860518059574
3196,January 15 Calls on TQQQ US,TQQQ 01,GOOG/NASDAQ_TQQQ,ProShares UltraPro QQQ ETF (TQQQ),88.72%,"2,814,724",121.15%,"3,431,755",123.78%,"3,660,395",5.811282740094023,1.1121860518059574
3197,January 15 Calls on TQQQ US,TQQQ 01,GOOG/NASDAQ_TQQQ,ProShares UltraPro QQQ ETF (TQQQ),88.72%,"2,814,724",121.15%,"3,431,755",123.78%,"3,660,395",5.811282740094023,1.1121860518059574
3198,January 15 Calls on TQQQ US,TQQQ 01,GOOG/NASDAQ_TQQQ,ProShares UltraPro QQQ ETF (TQQQ),88.72%,"2,814,724",121.15%,"3,431,755",123.78%,"3,660,395",5.811282740094023,1.1121860518059574
3199,January 15 Calls on TQQQ US,TQQQ 01,GOOG/NASDAQ_TQQQ,ProShares UltraPro QQQ ETF (TQQQ),88.72%,"2,814,724",121.15%,"3,431,755",123.78%,"3,660,395",5.811282740094023,1.1121860518059574
3200,January 15 Calls on TQQQ US,TQQQ 01,GOOG/NASDAQ_TQQQ,ProShares UltraPro QQQ ETF (TQQQ),88.72%,"2,814,724",121.15%,"3,431,755",123.78%,"3,660,395",5.811282740094023,1.1121860518059574
3201,January 15 Calls on TQQQ US,TQQQ 01,GOOG/NASDAQ_TQQQ,ProShares UltraPro QQQ ETF (TQQQ),88.72%,"2,814,724",121.15%,"3,431,755",123.78%,"3,660,395",5.811282740094023,1.1121860518059574
3202,January 15 Calls on TQQQ US,TQQQ 01,GOOG/NASDAQ_TQQQ,ProShares UltraPro QQQ ETF (TQQQ),88.72%,"2,814,724",121.15%,"3,431,755",123.78%,"3,660,395",5.811282740094023,1.1121860518059574
3203,January 15 Calls on TQQQ US,TQQQ 01,GOOG/NASDAQ_TQQQ,ProShares UltraPro QQQ ETF (TQQQ),88.72%,"2,814,724",121.15%,"3,431,755",123.78%,"3,660,395",5.811282740094023,1.1121860518059574
3204,January 15 Calls on TQQQ US,TQQQ 01,GOOG/NASDAQ_TQQQ,ProShares UltraPro QQQ ETF (TQQQ),88.72%,"2,814,724",121.15%,"3,431,755",123.78%,"3,660,395",5.811282740094023,1.1121860518059574
3205,January 15 Calls on TQQQ US,TQQQ 01,GOOG/NASDAQ_TQQQ,ProShares UltraPro QQQ ETF (TQQQ),88.72%,"2,814,724",121.15%,"3,431,755",123.78%,"3,660,395",5.811282740094023,1.1121860518059574
3206,January 15 Calls on TQQQ US,TQQQ 01,GOOG/NASDAQ_TQQQ,ProShares UltraPro QQQ ETF (TQQQ),88.72%,"2,814,724",121.15%,"3,431,755",123.78%,"3,660,395",5.811282740094023,1.1121860518059574
3207,January 15 Calls on TQQQ US,TQQQ 01,GOOG/NASDAQ_TQQQ,ProShares UltraPro QQQ ETF (TQQQ),88.72%,"2,814,724",121.15%,"3,431,755",123.78%,"3,660,395",5.811282740094023,1.1121860518059574
3208,January 15 Calls on TQQQ US,TQQQ 01,GOOG/NASDAQ_TQQQ,ProShares UltraPro QQQ ETF (TQQQ),88.72%,"2,814,724",121.15%,"3,431,755",123.78%,"3,660,395",5.811282740094023,1.1121860518059574
3209,January 15 Calls on TQQQ US,TQQQ 01,GOOG/NASDAQ_TQQQ,ProShares UltraPro QQQ ETF (TQQQ),88.72%,"2,814,724",121.15%,"3,431,755",123.78%,"3,660,395",5.811282740094023,1.1121860518059574
3210,January 15 Calls on TQQQ US,TQQQ 01,GOOG/NASDAQ_TQQQ,ProShares UltraPro QQQ ETF (TQQQ),88.72%,"2,814,724",121.15%,"3,431,755",123.78%,"3,660,395",5.811282740094023,1.1121860518059574
3211,January 15 Calls on TQQQ US,TQQQ 01,GOOG/NASDAQ_TQQQ,ProShares UltraPro QQQ ETF (TQQQ),88.72%,"2,814,724",121.15%,"3,431,755",123.78%,"3,660,395",5.811282740094023,1.1121860518059574
3212,January 15 Calls on TQQQ US,TQQQ 01,GOOG/NASDAQ_TQQQ,ProShares UltraPro QQQ ETF (TQQQ),88.72%,"2,814,724",121.15%,"3,431,755",123.78%,"3,660,395",5.811282740094023,1.1121860518059574
3213,January 15 Calls on TQQQ US,TQQQ 01,GOOG/NASDAQ_TQQQ,ProShares UltraPro QQQ ETF (TQQQ),88.72%,"2,814,724",121.15%,"3,431,755",123.78%,"3,660,395",5.811282740094023,1.1121860518059574
3214,January 15 Calls on TQQQ US,TQQQ 01,GOOG/NASDAQ_TQQQ,ProShares UltraPro QQQ ETF (TQQQ),88.72%,"2,814,724",121.15%,"3,431,755",123.78%,"3,660,395",5.811282740094023,1.1121860518059574
3215,January 15 Calls on TQQQ US,TQQQ 01,GOOG/NASDAQ_TQQQ,ProShares UltraPro QQQ ETF (TQQQ),88.72%,"2,814,724",121.15%,"3,431,755",123.78%,"3,660,395",5.811282740094023,1.1121860518059574
3216,January 15 Calls on TQQQ US,TQQQ 01,GOOG/NASDAQ_TQQQ,ProShares UltraPro QQQ ETF (TQQQ),88.72%,"2,814,724",121.15%,"3,431,755",123.78%,"3,660,395",5.811282740094023,1.1121860518059574
3217,January 15 Calls on TQQQ US,TQQQ 01,GOOG/NASDAQ_TQQQ,ProShares UltraPro QQQ ETF (TQQQ),88.72%,"2,814,724",121.15%,"3,431,755",123.78%,"3,660,395",5.811282740094023,1.1121860518059574
3218,January 15 Calls on TQQQ US,TQQQ 01,GOOG/NASDAQ_TQQQ,ProShares UltraPro QQQ ETF (TQQQ),88.72%,"2,814,724",121.15%,"3,431,755",123.78%,"3,660,395",5.811282740094023,1.1121860518059574
3219,January 15 Calls on TQQQ US,TQQQ 01,GOOG/NASDAQ_TQQQ,ProShares UltraPro QQQ ETF (TQQQ),88.72%,"2,814,724",121.15%,"3,431,755",123.78%,"3,660,395",5.811282740094023,1.1121860518059574
3220,January 15 Calls on TQQQ US,TQQQ 01,GOOG/NASDAQ_TQQQ,ProShares UltraPro QQQ ETF (TQQQ),88.72%,"2,814,724",121.15%,"3,431,755",123.78%,"3,660,395",5.811282740094023,1.1121860518059574
3221,January 15 Calls on TQQQ US,TQQQ 01,GOOG/NASDAQ_TQQQ,ProShares UltraPro QQQ ETF (TQQQ),88.72%,"2,814,724",121.15%,"3,431,755",123.78%,"3,660,395",5.811282740094023,1.1121860518059574
3222,January 15 Calls on TQQQ US,TQQQ 01,GOOG/NASDAQ_TQQQ,ProShares UltraPro QQQ ETF (TQQQ),88.72%,"2,814,724",121.15%,"3,431,755",123.78%,"3,660,395",5.811282740094023,1.1121860518059574
3223,January 15 Puts on TQQQ US,TQQQ 01,GOOG/NASDAQ_TQQQ,ProShares UltraPro QQQ ETF (TQQQ),88.72%,"2,814,724",121.15%,"3,431,755",123.78%,"3,660,395",5.811282740094023,1.1121860518059574
3224,January 15 Puts on TQQQ US,TQQQ 01,GOOG/NASDAQ_TQQQ,ProShares UltraPro QQQ ETF (TQQQ),88.72%,"2,814,724",121.15%,"3,431,755",123.78%,"3,660,395",5.811282740094023,1.1121860518059574
3225,January 15 Puts on TQQQ US,TQQQ 01,GOOG/NASDAQ_TQQQ,ProShares UltraPro QQQ ETF (TQQQ),88.72%,"2,814,724",121.15%,"3,431,755",123.78%,"3,660,395",5.811282740094023,1.1121860518059574
3226,January 15 Puts on TQQQ US,TQQQ 01,GOOG/NASDAQ_TQQQ,ProShares UltraPro QQQ ETF (TQQQ),88.72%,"2,814,724",121.15%,"3,431,755",123.78%,"3,660,395",5.811282740094023,1.1121860518059574
3227,January 15 Puts on TQQQ US,TQQQ 01,GOOG/NASDAQ_TQQQ,ProShares UltraPro QQQ ETF (TQQQ),88.72%,"2,814,724",121.15%,"3,431,755",123.78%,"3,660,395",5.811282740094023,1.1121860518059574
3228,January 15 Puts on TQQQ US,TQQQ 01,GOOG/NASDAQ_TQQQ,ProShares UltraPro QQQ ETF (TQQQ),88.72%,"2,814,724",121.15%,"3,431,755",123.78%,"3,660,395",5.811282740094023,1.1121860518059574
3229,January 15 Puts on TQQQ US,TQQQ 01,GOOG/NASDAQ_TQQQ,ProShares UltraPro QQQ ETF (TQQQ),88.72%,"2,814,724",121.15%,"3,431,755",123.78%,"3,660,395",5.811282740094023,1.1121860518059574
3230,January 15 Puts on TQQQ US,TQQQ 01,GOOG/NASDAQ_TQQQ,ProShares UltraPro QQQ ETF (TQQQ),88.72%,"2,814,724",121.15%,"3,431,755",123.78%,"3,660,395",5.811282740094023,1.1121860518059574
3231,January 15 Puts on TQQQ US,TQQQ 01,GOOG/NASDAQ_TQQQ,ProShares UltraPro QQQ ETF (TQQQ),88.72%,"2,814,724",121.15%,"3,431,755",123.78%,"3,660,395",5.811282740094023,1.1121860518059574
3232,January 15 Puts on TQQQ US,TQQQ 01,GOOG/NASDAQ_TQQQ,ProShares UltraPro QQQ ETF (TQQQ),88.72%,"2,814,724",121.15%,"3,431,755",123.78%,"3,660,395",5.811282740094023,1.1121860518059574
3233,January 15 Puts on TQQQ US,TQQQ 01,GOOG/NASDAQ_TQQQ,ProShares UltraPro QQQ ETF (TQQQ),88.72%,"2,814,724",121.15%,"3,431,755",123.78%,"3,660,395",5.811282740094023,1.1121860518059574
3234,January 15 Puts on TQQQ US,TQQQ 01,GOOG/NASDAQ_TQQQ,ProShares UltraPro QQQ ETF (TQQQ),88.72%,"2,814,724",121.15%,"3,431,755",123.78%,"3,660,395",5.811282740094023,1.1121860518059574
3235,January 15 Puts on TQQQ US,TQQQ 01,GOOG/NASDAQ_TQQQ,ProShares UltraPro QQQ ETF (TQQQ),88.72%,"2,814,724",121.15%,"3,431,755",123.78%,"3,660,395",5.811282740094023,1.1121860518059574
3236,January 15 Puts on TQQQ US,TQQQ 01,GOOG/NASDAQ_TQQQ,ProShares UltraPro QQQ ETF (TQQQ),88.72%,"2,814,724",121.15%,"3,431,755",123.78%,"3,660,395",5.811282740094023,1.1121860518059574
3237,January 15 Puts on TQQQ US,TQQQ 01,GOOG/NASDAQ_TQQQ,ProShares UltraPro QQQ ETF (TQQQ),88.72%,"2,814,724",121.15%,"3,431,755",123.78%,"3,660,395",5.811282740094023,1.1121860518059574
3238,January 15 Puts on TQQQ US,TQQQ 01,GOOG/NASDAQ_TQQQ,ProShares UltraPro QQQ ETF (TQQQ),88.72%,"2,814,724",121.15%,"3,431,755",123.78%,"3,660,395",5.811282740094023,1.1121860518059574
3239,January 15 Puts on TQQQ US,TQQQ 01,GOOG/NASDAQ_TQQQ,ProShares UltraPro QQQ ETF (TQQQ),88.72%,"2,814,724",121.15%,"3,431,755",123.78%,"3,660,395",5.811282740094023,1.1121860518059574
3240,January 15 Puts on TQQQ US,TQQQ 01,GOOG/NASDAQ_TQQQ,ProShares UltraPro QQQ ETF (TQQQ),88.72%,"2,814,724",121.15%,"3,431,755",123.78%,"3,660,395",5.811282740094023,1.1121860518059574
3241,January 15 Puts on TQQQ US,TQQQ 01,GOOG/NASDAQ_TQQQ,ProShares UltraPro QQQ ETF (TQQQ),88.72%,"2,814,724",121.15%,"3,431,755",123.78%,"3,660,395",5.811282740094023,1.1121860518059574
3242,January 15 Puts on TQQQ US,TQQQ 01,GOOG/NASDAQ_TQQQ,ProShares UltraPro QQQ ETF (TQQQ),88.72%,"2,814,724",121.15%,"3,431,755",123.78%,"3,660,395",5.811282740094023,1.1121860518059574
3243,January 15 Puts on TQQQ US,TQQQ 01,GOOG/NASDAQ_TQQQ,ProShares UltraPro QQQ ETF (TQQQ),88.72%,"2,814,724",121.15%,"3,431,755",123.78%,"3,660,395",5.811282740094023,1.1121860518059574
